Edge,Family,Rotation,Omega,A,B,Nu,NLL,AIC,BIC
T3_E16,Bicopfamily.student,0,0.040361788123846054,0.014709793962538242,0.9811521768569946,7.533153533935547,3.359961501475677,14.719923002951354,35.12992042604995
T3_E17,Bicopfamily.student,0,0.01685388572514057,0.023017533123493195,0.6535290479660034,9.189339637756348,2.452048758730106,12.904097517460212,33.3140949405588
T3_E18,Bicopfamily.gumbel,0,-4.045546531677246,0.06746754795312881,0.9918570518493652,,0.039272309654942994,6.078544619309886,21.386042686633836
T3_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E21,Bicopfamily.student,0,0.1711755096912384,0.020622113719582558,0.9837643504142761,8.263077735900879,-18.86050781978355,-29.7210156395671,-9.311018216468504
T3_E22,Bicopfamily.clayton,180,-1.1086509227752686,0.10493433475494385,0.9967759251594543,,-26.886712744401173,-47.773425488802346,-32.4659274214784
T3_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E24,Bicopfamily.student,0,0.4479687511920929,0.02885313145816326,0.9707569479942322,16.433521270751953,-130.07032854994756,-252.14065709989512,-231.73065967679653
T3_E25,Bicopfamily.frank,0,3.5114974975585938,0.07940331846475601,0.9944556355476379,,-154.3786182414936,-302.7572364829872,-287.44973841566326
T3_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E27,Bicopfamily.student,0,-0.0030635586008429527,0.009789546951651573,0.9557212591171265,18.510498046875,-4.496107336591972,-0.9922146731839447,19.41778274991465
T3_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E29,Bicopfamily.gaussian,0,-0.017986053600907326,0.001453783013857901,0.9668776392936707,,-0.20613879768283633,5.587722404634327,20.895220471958275
T3_E30,Bicopfamily.gaussian,0,-0.019433116540312767,-0.001959187211468816,0.9596323370933533,,-0.2580417550073306,5.483916489985338,20.791414557309288
T3_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E33,Bicopfamily.student,0,0.7249847650527954,0.008742136880755424,0.9691856503486633,18.042434692382812,-295.7145540592709,-583.4291081185418,-563.0191106954431
T3_E34,Bicopfamily.student,0,-0.3171422779560089,0.006522031035274267,0.9706680178642273,21.230953216552734,-53.908462539121174,-99.81692507824235,-79.40692765514376
T3_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E36,Bicopfamily.clayton,90,-4.425934791564941,0.46687790751457214,0.9942071437835693,,0.5372079297774299,7.074415859554859,22.38191392687881
T3_E37,Bicopfamily.gaussian,0,0.38385531306266785,0.02348039112985134,0.9689781069755554,,-120.60525621773343,-235.21051243546685,-219.90301436814292
T3_E38,Bicopfamily.clayton,90,-4.04667329788208,0.25002220273017883,0.8184391260147095,,0.007926215034591594,6.015852430069184,21.323350497393132
T3_E39,Bicopfamily.student,0,0.21775154769420624,-0.004753823857754469,0.9462929964065552,24.38408088684082,-28.227257879294562,-48.454515758589125,-28.04451833549053
T3_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E41,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E43,Bicopfamily.gaussian,0,-0.021537380293011665,0.011319595389068127,0.9704035520553589,,-1.4183643536580972,3.1632712926838056,18.470769360007754
T3_E44,Bicopfamily.student,0,0.07636319100856781,0.01583108678460121,0.9559499621391296,8.60684585571289,4.600206324195042,17.200412648390085,37.61041007148868
T3_E45,Bicopfamily.gumbel,270,-4.409711837768555,0.06609010696411133,0.9665524363517761,,0.026340768699442463,6.052681537398885,21.360179604722834
T3_E46,Bicopfamily.frank,0,-0.061360448598861694,0.026269493624567986,0.9831516742706299,,-0.8333549930561981,4.333290013887604,19.640788081211554
T3_E47,Bicopfamily.student,0,-0.28073850274086,0.013988722115755081,0.9536858201026917,12.29977798461914,-51.91610965169117,-95.83221930338235,-75.42222188028376
T3_E48,Bicopfamily.student,0,0.016848258674144745,-0.001747715170495212,0.9532538056373596,12.386985778808594,1.0929670366765054,10.18593407335301,30.595931496451605
T3_E49,Bicopfamily.frank,0,-1.5147106647491455,-0.10546360909938812,0.9821208119392395,,-36.54166920197706,-67.08333840395412,-51.77584033663017
T3_E50,Bicopfamily.student,0,0.09164778143167496,0.026905465871095657,0.9641632437705994,15.18375301361084,-14.353895277939769,-20.707790555879537,-0.2977931327809422
T3_E51,Bicopfamily.gumbel,0,-5.6767473220825195,1.3759113550186157,0.9969472289085388,,0.565792970435607,7.131585940871214,22.439084008195163
T3_E52,Bicopfamily.gumbel,0,-3.5400431156158447,-0.2456458956003189,0.9684762358665466,,-6.509617828050497,-7.019235656100994,8.288262411222954
T3_E53,Bicopfamily.student,0,0.20989325642585754,0.009469138458371162,0.9499794244766235,20.836776733398438,-27.31083383304265,-46.6216676660853,-26.211670242986706
T3_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E55,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T3_E56,Bicopfamily.frank,0,-4.876789093017578,0.03754982724785805,0.9974504113197327,,-365.18387354645444,-724.3677470929089,-709.0602490255849
T3_E57,Bicopfamily.clayton,90,-5.425525665283203,2.14989972114563,0.9974212646484375,,0.653286290205731,7.306572580411462,22.61407064773541
T4_E0,Bicopfamily.frank,0,-0.6907358765602112,0.061108510941267014,0.9699158072471619,,-9.500071415597239,-13.000142831194477,2.307355236129471
T4_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E3,Bicopfamily.student,0,-0.015460021793842316,-0.0021656022872775793,0.9320153594017029,17.072778701782227,4.288947887220886,16.57789577444177,36.987893197540366
T4_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E5,Bicopfamily.clayton,270,-1.3739598989486694,-0.14718487858772278,0.8756821155548096,,-22.907870898238702,-39.815741796477404,-24.508243729153456
T4_E6,Bicopfamily.student,0,-0.009365377016365528,-0.001943794428370893,0.8962607383728027,19.27322769165039,5.253939729724465,18.50787945944893,38.917876882547525
T4_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E8,Bicopfamily.student,0,0.0005981393624097109,0.01991584710776806,0.9567205309867859,16.617334365844727,-3.8910136482003326,0.21797270359933485,20.62797012669793
T4_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E10,Bicopfamily.frank,0,-0.1688445508480072,0.09110358357429504,0.9043481945991516,,-1.5229241240916016,2.954151751816797,18.261649819140743
T4_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E14,Bicopfamily.gumbel,270,-5.399857997894287,2.0822529792785645,0.997184693813324,,0.5557258736394319,7.111451747278863,22.41894981460281
T4_E15,Bicopfamily.clayton,90,-2.3443946838378906,-0.09005958586931229,0.9501162767410278,,-5.0097216549839105,-4.019443309967821,11.288054757356127
T4_E16,Bicopfamily.student,0,0.03609166666865349,0.015916330739855766,0.9807475209236145,11.08646297454834,-0.4691327454207457,7.061734509158509,27.471731932257104
T4_E17,Bicopfamily.student,0,0.029344690963625908,-0.004658795427531004,0.9799132347106934,12.210508346557617,0.645242050114534,9.290484100229069,29.700481523327664
T4_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E20,Bicopfamily.student,0,0.014479957520961761,-0.010913454927504063,0.9607593417167664,21.128204345703125,-0.8319926810647382,6.336014637870523,26.746012060969118
T4_E21,Bicopfamily.clayton,90,-1.6122334003448486,0.3073446452617645,0.7775636911392212,,-18.530827176325083,-31.061654352650166,-15.754156285326218
T4_E22,Bicopfamily.frank,0,-0.062181971967220306,0.7622073888778687,0.98150634765625,,-198.4434851706077,-390.8869703412154,-375.57947227389144
T4_E23,Bicopfamily.clayton,180,-4.677924156188965,1.7984193563461304,0.9956876635551453,,0.5194082996713446,7.038816599342689,22.346314666666636
T4_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E26,Bicopfamily.frank,0,0.17341692745685577,0.11870607733726501,0.9472987651824951,,-3.087833978450285,-0.17566795690057013,15.131830110423378
T4_E27,Bicopfamily.gumbel,270,-4.1651835441589355,0.08849423378705978,0.9396187663078308,,-0.7147300399677465,4.5705399200645065,19.878037987388456
T4_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E32,Bicopfamily.frank,0,-2.294309139251709,0.10776399075984955,0.9875970482826233,,-72.29712266122394,-138.59424532244788,-123.28674725512393
T4_E33,Bicopfamily.gumbel,180,-3.3179826736450195,0.3240392804145813,0.8176047205924988,,-2.006296202414018,1.9874075951719643,17.294905662495914
T4_E34,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E36,Bicopfamily.frank,0,1.4512944221496582,0.04254157096147537,0.9891147613525391,,-48.94113310440027,-91.88226620880054,-76.5747681414766
T4_E37,Bicopfamily.student,0,0.10021991282701492,0.008647892624139786,0.9577493667602539,15.277852058410645,-4.871619744435572,-1.7432394888711435,18.66675793422745
T4_E38,Bicopfamily.student,0,0.020104479044675827,-0.002081154379993677,0.9623697996139526,26.47819709777832,3.265112673453827,14.530225346907654,34.94022277000625
T4_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E40,Bicopfamily.gumbel,180,-1.0296317338943481,0.22803868353366852,0.8828983306884766,,-93.69266536233297,-181.38533072466595,-166.07783265734201
T4_E41,Bicopfamily.clayton,0,-0.37644779682159424,-0.11091259866952896,0.9798964262008667,,-76.40056444992881,-146.80112889985762,-131.49363083253365
T4_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E43,Bicopfamily.frank,0,-0.1066230908036232,-0.039987076073884964,0.965993344783783,,-0.6986614663412345,4.602677067317531,19.910175134641477
T4_E44,Bicopfamily.frank,0,0.03258766978979111,-0.009211540222167969,0.970819890499115,,-0.15130270960484538,5.697394580790309,21.004892648114257
T4_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E46,Bicopfamily.student,0,-0.014888129197061062,-0.006538693793118,0.9288859963417053,15.612464904785156,2.1360528695074756,12.27210573901495,32.68210316211355
T4_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E48,Bicopfamily.student,0,-0.014812990091741085,0.00015623385843355209,0.9595915079116821,20.470590591430664,7.185124036472625,22.37024807294525,42.78024549604385
T4_E49,Bicopfamily.gumbel,90,-2.158888101577759,-0.11988861113786697,0.8323820233345032,,-19.616239614157845,-33.23247922831569,-17.92498116099174
T4_E50,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E51,Bicopfamily.student,0,-0.11201196908950806,0.014858677983283997,0.932167112827301,13.514434814453125,-8.197843659266928,-8.395687318533856,12.01431010456474
T4_E52,Bicopfamily.clayton,180,-2.1652510166168213,0.13093969225883484,0.9959301352500916,,-7.130863207193775,-8.26172641438755,7.0457716529363985
T4_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E54,Bicopfamily.student,0,0.1382049024105072,-0.007657487411051989,0.9075802564620972,7.2573699951171875,-13.052305191385859,-18.104610382771718,2.3053870403268775
T4_E55,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T4_E56,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E2,Bicopfamily.student,0,-0.18256303668022156,0.000932867347728461,0.9638770222663879,13.02680778503418,-19.5169923621486,-31.0339847242972,-10.623987301198603
T5_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E4,Bicopfamily.student,0,-0.007437129504978657,-0.003806006396189332,0.9461195468902588,23.966707229614258,-1.054869596780633,5.890260806438734,26.300258229537327
T5_E5,Bicopfamily.frank,0,0.8661232590675354,0.04637029021978378,0.9844165444374084,,-29.17806749383611,-52.35613498767222,-37.04863692034827
T5_E6,Bicopfamily.gaussian,0,-0.0036994856782257557,0.0035824200604110956,0.970228374004364,,-0.13628656957091592,5.727426860858168,21.034924928182114
T5_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E8,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E9,Bicopfamily.student,0,0.03652649372816086,-0.00545920105651021,0.9701144695281982,8.36957836151123,4.456895477361268,16.913790954722536,37.32378837782113
T5_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E12,Bicopfamily.gaussian,0,0.09941327571868896,0.01677461341023445,0.9852222800254822,,-9.061756934982455,-12.12351386996491,3.183984197359038
T5_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E15,Bicopfamily.frank,0,-1.5568499565124512,-0.015897516161203384,0.9863682389259338,,-39.90323802267392,-73.80647604534784,-58.49897797802389
T5_E16,Bicopfamily.student,0,0.039773128926754,0.014918890781700611,0.9813779592514038,12.480522155761719,-1.7444331927445822,4.511133614510836,24.92113103760943
T5_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E18,Bicopfamily.student,0,0.30548912286758423,0.00300507596693933,0.9622200131416321,11.90196418762207,-57.99408826131614,-107.98817652263229,-87.57817909953368
T5_E19,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E21,Bicopfamily.gaussian,0,-0.13865752518177032,-0.010069038718938828,0.9516730904579163,,-11.695211757481534,-17.390423514963068,-2.08292544763912
T5_E22,Bicopfamily.gumbel,270,-5.689148902893066,1.8767386674880981,0.9964646100997925,,0.4497523985707834,6.899504797141567,22.207002864465515
T5_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E24,Bicopfamily.clayton,270,-3.3782942295074463,1.1961535215377808,0.9897814989089966,,1.8590208480245063,9.718041696049013,25.02553976337296
T5_E25,Bicopfamily.student,0,0.07310241460800171,-0.0008228035876527429,0.954913854598999,10.98523235321045,-1.1316236736950964,5.736752652609807,26.146750075708404
T5_E26,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E28,Bicopfamily.gumbel,270,-1.7015129327774048,0.450267493724823,0.9844896793365479,,11.683641543379217,29.367283086758434,44.67478115408238
T5_E29,Bicopfamily.student,0,0.024970607832074165,-0.007156442850828171,0.9114413261413574,11.662628173828125,6.916517633268937,21.833035266537873,42.243032689636465
T5_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E33,Bicopfamily.frank,0,-0.6889344453811646,0.045041367411613464,0.9681960940361023,,-8.767022206707564,-11.534044413415128,3.7734536539088204
T5_E34,Bicopfamily.student,0,-0.20408931374549866,0.00548871885985136,0.9882732033729553,15.023849487304688,-24.160812101446965,-40.32162420289393,-19.911626779795334
T5_E35,Bicopfamily.clayton,90,-4.073030948638916,0.309574156999588,0.9955698847770691,,0.16058553103363415,6.321171062067268,21.628669129391216
T5_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E37,Bicopfamily.student,0,0.16804766654968262,0.007029628846794367,0.9483972787857056,20.664737701416016,-17.217323282395625,-26.43464656479125,-6.024649141692656
T5_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E39,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E40,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E41,Bicopfamily.gumbel,90,-1.9710501432418823,0.1814916580915451,0.8362537026405334,,-27.8804425117007,-49.7608850234014,-34.45338695607745
T5_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E43,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E45,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E47,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E48,Bicopfamily.student,0,0.01356842927634716,-0.00035043302341364324,0.9657572507858276,10.368176460266113,22.51225988807458,53.02451977614916,73.43451719924775
T5_E49,Bicopfamily.student,0,-0.1838965117931366,0.006678231060504913,0.976441502571106,13.88999080657959,-26.652364406713136,-45.30472881342627,-24.894731390327678
T5_E50,Bicopfamily.frank,0,0.2888380289077759,0.11252083629369736,0.9876642823219299,,-12.779424780030793,-19.558849560061585,-4.251351492737637
T5_E51,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T5_E52,Bicopfamily.clayton,180,-0.7863169312477112,-0.0006233695894479752,0.9711216688156128,,-46.77592647460631,-87.55185294921262,-72.24435488188867
T5_E53,Bicopfamily.frank,0,-1.7710760831832886,-0.034125424921512604,0.9447072148323059,,-51.00979086651432,-96.01958173302864,-80.7120836657047
T5_E54,Bicopfamily.gaussian,0,-0.04297289252281189,0.007889031432569027,0.9579688906669617,,-1.5106817260301342,2.9786365479397316,18.28613461526368
T5_E55,Bicopfamily.student,0,-0.14197835326194763,0.010840856470167637,0.9219081401824951,17.719032287597656,-12.289342152176632,-16.578684304353263,3.8313131187453315
T6_E0,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E4,Bicopfamily.frank,0,0.027425479143857956,0.00635323952883482,0.9792999625205994,,-0.16288860623467283,5.674222787530654,20.9817208548546
T6_E5,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E6,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E7,Bicopfamily.frank,0,0.08263745903968811,-0.08140339702367783,0.9683094620704651,,-1.9133690456760095,2.173261908647981,17.480759975971928
T6_E8,Bicopfamily.student,0,-0.002281605964526534,0.03127339482307434,0.8811452984809875,17.561573028564453,-4.1237988370398,-0.24759767407959998,20.162399749018995
T6_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E14,Bicopfamily.student,0,0.059127435088157654,0.024262752383947372,0.9578529596328735,7.955130577087402,-19.90466048179392,-31.809320963587837,-11.399323540489242
T6_E15,Bicopfamily.frank,0,0.07363822311162949,-0.03775249794125557,0.972098708152771,,-0.4920156418559998,5.0159687162880005,20.32346678361195
T6_E16,Bicopfamily.student,0,0.02833702601492405,0.012217914685606956,0.9817448258399963,11.005842208862305,0.8091146824704274,9.618229364940856,30.02822678803945
T6_E17,Bicopfamily.gaussian,0,-0.03744197264313698,0.0032712824176996946,0.9453511238098145,,-1.035430881374138,3.929138237251724,19.236636304575672
T6_E18,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E19,Bicopfamily.student,0,0.04418031498789787,0.005080895032733679,0.9837544560432434,9.797698020935059,2.5471693994115294,13.09433879882306,33.504336221921655
T6_E20,Bicopfamily.student,0,0.015204964205622673,-0.009292539209127426,0.9609752893447876,9.810138702392578,3.1165328666043566,14.233065733208713,34.643063156307306
T6_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E23,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E26,Bicopfamily.student,0,0.022648924961686134,0.019829727709293365,0.959888756275177,14.968059539794922,-2.106140366743673,3.787719266512654,24.197716689611248
T6_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E28,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E29,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E33,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E34,Bicopfamily.gaussian,0,0.03467494621872902,-0.0070740049704909325,0.959028959274292,,-0.8234523709729249,4.35309525805415,19.6605933253781
T6_E35,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E36,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E37,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E38,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E39,Bicopfamily.frank,0,0.23412762582302094,0.08236683905124664,0.9392713308334351,,-2.225961219816868,1.5480775603662638,16.85557562769021
T6_E40,Bicopfamily.student,0,0.037441954016685486,-0.017816994339227676,0.9637444615364075,9.691295623779297,-3.379151581661271,1.2416968366774581,21.651694259776054
T6_E41,Bicopfamily.student,0,0.28201064467430115,0.11985404044389725,0.9556476473808289,10.118093490600586,-23.182316045061963,-38.364632090123926,-17.95463466702533
T6_E42,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E43,Bicopfamily.student,0,0.03741184622049332,0.01575974002480507,0.9055502414703369,12.8074951171875,0.43048086802252306,8.860961736045047,29.27095915914364
T6_E44,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E45,Bicopfamily.student,0,-0.0188992191106081,0.008184622041881084,0.917855978012085,13.183980941772461,-0.5170453798370728,6.965909240325854,27.37590666342445
T6_E46,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E47,Bicopfamily.clayton,90,-3.9075722694396973,0.8314303159713745,0.6141393780708313,,-3.907148615000159,-1.8142972300003182,13.49320083732363
T6_E48,Bicopfamily.frank,0,1.4990708827972412,0.024052519351243973,0.9918367266654968,,-38.22322875396738,-70.44645750793477,-55.13895944061082
T6_E49,Bicopfamily.gumbel,90,-3.0903594493865967,0.18699057400226593,0.8728086948394775,,-4.724150200418336,-3.448300400836672,11.859197666487276
T6_E50,Bicopfamily.frank,0,1.644046664237976,-0.0037530323024839163,0.9925515651702881,,-43.528126745673575,-81.05625349134715,-65.7487554240232
T6_E51,Bicopfamily.frank,0,-1.3460097312927246,0.28127798438072205,0.9763374328613281,,-60.21783299943416,-114.43566599886832,-99.12816793154437
T6_E52,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E53,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T6_E54,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E0,Bicopfamily.student,0,-0.12136201560497284,0.015158267691731453,0.94135582447052,9.782325744628906,-12.598880028963613,-17.197760057927226,3.2122373651713687
T7_E1,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E2,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E3,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E4,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E5,Bicopfamily.student,0,0.23716817796230316,-0.01228411216288805,0.9633110761642456,14.895255088806152,-35.28414226563633,-62.56828453127267,-42.15828710817407
T7_E6,Bicopfamily.gaussian,0,0.2146085947751999,0.010419292375445366,0.9617435336112976,,-27.504962766615236,-49.00992553323047,-33.702427465906524
T7_E7,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E8,Bicopfamily.gumbel,0,-4.199662208557129,0.13141539692878723,0.9830542206764221,,-1.5445976787918976,2.910804642416205,18.218302709740154
T7_E9,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E10,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E11,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E12,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E13,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E14,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E15,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E16,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E17,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E18,Bicopfamily.gaussian,0,-0.03835287690162659,-0.004974787123501301,0.9591805934906006,,-1.351166938854791,3.297666122290418,18.605164189614367
T7_E19,Bicopfamily.gumbel,90,-4.838564395904541,0.8831527829170227,0.9959214925765991,,0.5268008811341583,7.0536017622683165,22.361099829592266
T7_E20,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E21,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E22,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E23,Bicopfamily.student,0,-0.1328647881746292,-0.009432443417608738,0.9575649499893188,14.255766868591309,-12.715092032253539,-17.430184064507078,2.9798133585915174
T7_E24,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E25,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E26,Bicopfamily.frank,0,0.1264246702194214,0.09177505970001221,0.9656806588172913,,-2.4814208355409813,1.0371583289180375,16.344656396241987
T7_E27,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E28,Bicopfamily.clayton,270,-3.890681505203247,0.0016668919706717134,0.9887902736663818,,0.020487486520123332,6.040974973040247,21.348473040364194
T7_E29,Bicopfamily.gaussian,0,0.006022990681231022,-0.0009762779227457941,0.9580435156822205,,-0.03140340765263006,5.93719318469474,21.244691252018686
T7_E30,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E31,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E32,Indep,0,0.0,0.0,0.0,,0.0,0.0,0.0
T7_E33,Bicopfamily.gumbel,90,-1.6147725582122803,-0.0406624935567379,0.9579938650131226,,-41.20973790596154,-76.41947581192308,-61.11197774459913
T7_E34,Bicopfamily.gaussian,0,-0.0032615847885608673,0.00037560329656116664,0.9586619138717651,,-0.004770549593213887,5.9904589008135725,21.29795696813752
T7_E35,Bicopfamily.frank,0,-1.4477437734603882,0.2288886457681656,0.9603964686393738,,-45.40289511829617,-84.80579023659234,-69.4982921692684
